"C","mxch","qss","diam","maxtl","meantl","medtl","sdtl","par"
"0.16",7,0.754,3,5,2.35,1.5,1.59947908186801,"10/-5"
"0.16",7,0.419,2,2.5,1.35,1,0.579750904364203,"10/-5"
"0.16",7,0.667,3,4,1.36428571428572,1,1.50375569130704,"10/-5"
"0.16",7,0.51,3,5,2.4,2,1.57762127549323,"10/-5"
"0.16",7,0.895,3,4,2.06666666666667,2,1.07496769977314,"10/-5"
"0.16",7,0.502,4,3,1.9,1.5,0.994428926011752,"10/-10"
"0.16",7,0.116,2,4.15384615384616,2.43333333333333,2.42307692307693,1.01320451445986,"10/-10"
"0.16",7,0.507,3,4.5,2.675,3,1.34396800557156,"10/-10"
"0.16",7,0.262,3,3.31216931216931,2.24920634920635,2.62169312169312,0.928150347285177,"10/-10"
"0.16",7,0.371,3,2.72268907563025,1.53361344537815,1,0.710096464512542,"10/-10"
"0.16",7,0.148,3,3.04590818363274,1.8562874251497,1.61377245508982,0.927165701869077,"10/-10"
"0.16",7,0.287,3,4.81578947368423,2.73157894736843,3.10526315789474,1.61569327484743,"10/-10"
"0.16",7,0.209,5,3.94186046511627,2.38226744186046,2.7906976744186,1.02443265549234,"10/-10"
"0.16",7,0.228,3,3.89108910891089,2.48514851485149,3.03960396039604,1.31246121225017,"10/-10"
"0.16",7,0.815,2,2.57142857142857,1.55714285714286,1.5,0.611492356856838,"10/-10"
"0.16",7,0.672,3,5,2.35,1.5,1.59947908186801,"10/-10"
"0.16",7,0.268,2,2.5,1.35,1,0.579750904364203,"10/-10"
"0.16",7,0.567,3,4,1.36428571428572,1,1.50375569130704,"10/-10"
"0.16",7,0.36,3,5,2.4,2,1.57762127549323,"10/-10"
"0.16",7,0.847,3,4,2.06666666666667,2,1.07496769977314,"10/-10"
"0.16",7,0.864,4,3,1.9,1.5,0.994428926011752,"5/-1"
"0.16",7,0.575,2,4.15384615384616,2.43333333333333,2.42307692307693,1.01320451445986,"5/-1"
"0.16",7,0.957,3,4.5,2.675,3,1.34396800557156,"5/-1"
"0.16",7,0.842,3,3.31216931216931,2.24920634920635,2.62169312169312,0.928150347285177,"5/-1"
"0.16",7,0.645,3,2.72268907563025,1.53361344537815,1,0.710096464512542,"5/-1"
"0.16",7,0.306,3,3.04590818363274,1.8562874251497,1.61377245508982,0.927165701869077,"5/-1"
"0.16",7,0.965,3,4.81578947368423,2.73157894736843,3.10526315789474,1.61569327484743,"5/-1"
"0.16",7,0.331,5,3.94186046511627,2.38226744186046,2.7906976744186,1.02443265549234,"5/-1"
"0.16",7,0.248,3,3.89108910891089,2.48514851485149,3.03960396039604,1.31246121225017,"5/-1"
"0.16",7,0.997,2,2.57142857142857,1.55714285714286,1.5,0.611492356856838,"5/-1"
"0.16",7,0.997,3,5,2.35,1.5,1.59947908186801,"5/-1"
"0.16",7,0.961,2,2.5,1.35,1,0.579750904364203,"5/-1"
"0.16",7,0.931,3,4,1.36428571428572,1,1.50375569130704,"5/-1"
"0.16",7,0.927,3,5,2.4,2,1.57762127549323,"5/-1"
"0.16",7,0.998,3,4,2.06666666666667,2,1.07496769977314,"5/-1"
"0.16",7,0.835,4,3,1.9,1.5,0.994428926011752,"5/-5"
"0.16",7,0.514,2,4.15384615384616,2.43333333333333,2.42307692307693,1.01320451445986,"5/-5"
"0.16",7,0.831,3,4.5,2.675,3,1.34396800557156,"5/-5"
"0.16",7,0.721,3,3.31216931216931,2.24920634920635,2.62169312169312,0.928150347285177,"5/-5"
"0.16",7,0.782,3,2.72268907563025,1.53361344537815,1,0.710096464512542,"5/-5"
"0.16",7,0.551,3,3.04590818363274,1.8562874251497,1.61377245508982,0.927165701869077,"5/-5"
"0.16",7,0.649,3,4.81578947368423,2.73157894736843,3.10526315789474,1.61569327484743,"5/-5"
"0.16",7,0.666,5,3.94186046511627,2.38226744186046,2.7906976744186,1.02443265549234,"5/-5"
"0.16",7,0.68,3,3.89108910891089,2.48514851485149,3.03960396039604,1.31246121225017,"5/-5"
"0.16",7,0.926,2,2.57142857142857,1.55714285714286,1.5,0.611492356856838,"5/-5"
"0.16",7,0.858,3,5,2.35,1.5,1.59947908186801,"5/-5"
"0.16",7,0.64,2,2.5,1.35,1,0.579750904364203,"5/-5"
"0.16",7,0.888,3,4,1.36428571428572,1,1.50375569130704,"5/-5"
"0.16",7,0.737,3,5,2.4,2,1.57762127549323,"5/-5"
"0.16",7,0.927,3,4,2.06666666666667,2,1.07496769977314,"5/-5"
"0.16",7,0.57,4,3,1.9,1.5,0.994428926011752,"5/-10"
"0.16",7,0.172,2,4.15384615384616,2.43333333333333,2.42307692307693,1.01320451445986,"5/-10"
"0.16",7,0.586,3,4.5,2.675,3,1.34396800557156,"5/-10"
"0.16",7,0.34,3,3.31216931216931,2.24920634920635,2.62169312169312,0.928150347285177,"5/-10"
"0.16",7,0.369,3,2.72268907563025,1.53361344537815,1,0.710096464512542,"5/-10"
"0.16",7,0.133,3,3.04590818363274,1.8562874251497,1.61377245508982,0.927165701869077,"5/-10"
"0.16",7,0.385,3,4.81578947368423,2.73157894736843,3.10526315789474,1.61569327484743,"5/-10"
"0.16",7,0.182,5,3.94186046511627,2.38226744186046,2.7906976744186,1.02443265549234,"5/-10"
"0.16",7,0.199,3,3.89108910891089,2.48514851485149,3.03960396039604,1.31246121225017,"5/-10"
"0.16",7,0.835,2,2.57142857142857,1.55714285714286,1.5,0.611492356856838,"5/-10"
"0.16",7,0.761,3,5,2.35,1.5,1.59947908186801,"5/-10"
"0.16",7,0.347,2,2.5,1.35,1,0.579750904364203,"5/-10"
"0.16",7,0.635,3,4,1.36428571428572,1,1.50375569130704,"5/-10"
"0.16",7,0.446,3,5,2.4,2,1.57762127549323,"5/-10"
"0.16",7,0.886,3,4,2.06666666666667,2,1.07496769977314,"5/-10"
"0.16",7,1,4,3,1.9,1.5,0.994428926011752,"1/-1"
"0.16",7,1,2,4.15384615384616,2.43333333333333,2.42307692307693,1.01320451445986,"1/-1"
"0.16",7,1,3,4.5,2.675,3,1.34396800557156,"1/-1"
"0.16",7,1,3,3.31216931216931,2.24920634920635,2.62169312169312,0.928150347285177,"1/-1"
"0.16",7,1,3,2.72268907563025,1.53361344537815,1,0.710096464512542,"1/-1"
"0.16",7,1,3,3.04590818363274,1.8562874251497,1.61377245508982,0.927165701869077,"1/-1"
"0.16",7,1,3,4.81578947368423,2.73157894736843,3.10526315789474,1.61569327484743,"1/-1"
"0.16",7,1,5,3.94186046511627,2.38226744186046,2.7906976744186,1.02443265549234,"1/-1"
"0.16",7,1,3,3.89108910891089,2.48514851485149,3.03960396039604,1.31246121225017,"1/-1"
"0.16",7,1,2,2.57142857142857,1.55714285714286,1.5,0.611492356856838,"1/-1"
"0.16",7,1,3,5,2.35,1.5,1.59947908186801,"1/-1"
"0.16",7,1,2,2.5,1.35,1,0.579750904364203,"1/-1"
"0.16",7,1,3,4,1.36428571428572,1,1.50375569130704,"1/-1"
"0.16",7,1,3,5,2.4,2,1.57762127549323,"1/-1"
"0.16",7,1,3,4,2.06666666666667,2,1.07496769977314,"1/-1"
"0.16",7,0.881,4,3,1.9,1.5,0.994428926011752,"1/-5"
"0.16",7,0.515,2,4.15384615384616,2.43333333333333,2.42307692307693,1.01320451445986,"1/-5"
"0.16",7,0.869,3,4.5,2.675,3,1.34396800557156,"1/-5"
"0.16",7,0.763,3,3.31216931216931,2.24920634920635,2.62169312169312,0.928150347285177,"1/-5"
"0.16",7,0.69,3,2.72268907563025,1.53361344537815,1,0.710096464512542,"1/-5"
"0.16",7,0.387,3,3.04590818363274,1.8562874251497,1.61377245508982,0.927165701869077,"1/-5"
"0.16",7,0.664,3,4.81578947368423,2.73157894736843,3.10526315789474,1.61569327484743,"1/-5"
"0.16",7,0.208,5,3.94186046511627,2.38226744186046,2.7906976744186,1.02443265549234,"1/-5"
"0.16",7,0.357,3,3.89108910891089,2.48514851485149,3.03960396039604,1.31246121225017,"1/-5"
"0.16",7,0.949,2,2.57142857142857,1.55714285714286,1.5,0.611492356856838,"1/-5"
"0.16",7,0.99,3,5,2.35,1.5,1.59947908186801,"1/-5"
"0.16",7,0.647,2,2.5,1.35,1,0.579750904364203,"1/-5"
"0.16",7,0.921,3,4,1.36428571428572,1,1.50375569130704,"1/-5"
"0.16",7,0.787,3,5,2.4,2,1.57762127549323,"1/-5"
"0.16",7,1,3,4,2.06666666666667,2,1.07496769977314,"1/-5"
"0.16",7,0.455,4,3,1.9,1.5,0.994428926011752,"1/-10"
"0.16",7,0.085,2,4.15384615384616,2.43333333333333,2.42307692307693,1.01320451445986,"1/-10"
"0.16",7,0.522,3,4.5,2.675,3,1.34396800557156,"1/-10"
"0.16",7,0.223,3,3.31216931216931,2.24920634920635,2.62169312169312,0.928150347285177,"1/-10"
"0.16",7,0.203,3,2.72268907563025,1.53361344537815,1,0.710096464512542,"1/-10"
"0.16",7,0.027,3,3.04590818363274,1.8562874251497,1.61377245508982,0.927165701869077,"1/-10"
"0.16",7,0.33,3,4.81578947368423,2.73157894736843,3.10526315789474,1.61569327484743,"1/-10"
"0.16",7,0.013,5,3.94186046511627,2.38226744186046,2.7906976744186,1.02443265549234,"1/-10"
"0.16",7,0.021,3,3.89108910891089,2.48514851485149,3.03960396039604,1.31246121225017,"1/-10"
"0.16",7,0.837,2,2.57142857142857,1.55714285714286,1.5,0.611492356856838,"1/-10"
"0.16",7,0.944,3,5,2.35,1.5,1.59947908186801,"1/-10"
"0.16",7,0.313,2,2.5,1.35,1,0.579750904364203,"1/-10"
"0.16",7,0.545,3,4,1.36428571428572,1,1.50375569130704,"1/-10"
"0.16",7,0.416,3,5,2.4,2,1.57762127549323,"1/-10"
"0.16",7,0.98,3,4,2.06666666666667,2,1.07496769977314,"1/-10"
"0.2",1,0.087,6,6.35877862595419,3.28625954198473,3.27862595419847,1.9242437903099,"10/-1"
"0.2",1,0.813,3,3.16666666666665,1.84166666666666,1.83333333333333,0.83559877252302,"10/-1"
"0.2",1,0.751,3,3.8,2.01428571428572,2,1.00954627108884,"10/-1"
"0.2",1,0.984,2,4,1.83333333333333,1,1.14665374669724,"10/-1"
"0.2",1,0.177,4,3.07766990291262,1.99029126213592,2.17961165048543,0.917371557358506,"10/-1"
"0.2",1,0.185,3,7.9,4.71,5.3,2.81561124210475,"10/-1"
"0.2",1,0.001,4,4.86577181208054,3.31879194630873,3.92953020134228,1.64073485681911,"10/-1"
"0.2",1,0.004,4,7.34782608695653,4.79565217391305,5.2608695652174,2.16944468312615,"10/-1"
"0.2",1,0.296,2,3.27272727272727,1.83636363636364,1.5,0.96094535638684,"10/-1"
"0.2",1,0.034,5,7.72222222222222,5.39074074074074,6.04629629629629,2.45439193702254,"10/-1"
"0.2",1,0.399,2,2.75,1.78095238095238,2,0.724273208481482,"10/-1"
"0.2",1,0.045,3,3.8076923076923,2.50961538461538,3.125,1.14319334569487,"10/-1"
"0.2",1,0.71,3,4.02222222222223,2.18444444444445,2.16666666666667,1.04273829650918,"10/-1"
"0.2",1,0.552,2,2.5,1.97,2.1,0.538963339645176,"10/-1"
"0.2",1,0.005,4,6.8,4.49066666666667,4.93333333333333,1.96528689829058,"10/-1"
"0.2",1,0.284,6,6.35877862595419,3.28625954198473,3.27862595419847,1.9242437903099,"10/-5"
"0.2",1,0.507,3,3.16666666666665,1.84166666666666,1.83333333333333,0.83559877252302,"10/-5"
"0.2",1,0.676,3,3.8,2.01428571428572,2,1.00954627108884,"10/-5"
"0.2",1,0.933,2,4,1.83333333333333,1,1.14665374669724,"10/-5"
"0.2",1,0.221,4,3.07766990291262,1.99029126213592,2.17961165048543,0.917371557358506,"10/-5"
"0.2",1,0.421,3,7.9,4.71,5.3,2.81561124210475,"10/-5"
"0.2",1,0.045,4,4.86577181208054,3.31879194630873,3.92953020134228,1.64073485681911,"10/-5"
"0.2",1,0.115,4,7.34782608695653,4.79565217391305,5.2608695652174,2.16944468312615,"10/-5"
"0.2",1,0.428,2,3.27272727272727,1.83636363636364,1.5,0.96094535638684,"10/-5"
"0.2",1,0.179,5,7.72222222222222,5.39074074074074,6.04629629629629,2.45439193702254,"10/-5"
"0.2",1,0.209,2,2.75,1.78095238095238,2,0.724273208481482,"10/-5"
"0.2",1,0.186,3,3.8076923076923,2.50961538461538,3.125,1.14319334569487,"10/-5"
"0.2",1,0.471,3,4.02222222222223,2.18444444444445,2.16666666666667,1.04273829650918,"10/-5"
"0.2",1,0.295,2,2.5,1.97,2.1,0.538963339645176,"10/-5"
"0.2",1,0.119,4,6.8,4.49066666666667,4.93333333333333,1.96528689829058,"10/-5"
"0.2",1,0.273,6,6.35877862595419,3.28625954198473,3.27862595419847,1.9242437903099,"10/-10"
"0.2",1,0.266,3,3.16666666666665,1.84166666666666,1.83333333333333,0.83559877252302,"10/-10"
"0.2",1,0.552,3,3.8,2.01428571428572,2,1.00954627108884,"10/-10"
"0.2",1,0.913,2,4,1.83333333333333,1,1.14665374669724,"10/-10"
"0.2",1,0.141,4,3.07766990291262,1.99029126213592,2.17961165048543,0.917371557358506,"10/-10"
"0.2",1,0.362,3,7.9,4.71,5.3,2.81561124210475,"10/-10"
"0.2",1,0.037,4,4.86577181208054,3.31879194630873,3.92953020134228,1.64073485681911,"10/-10"
"0.2",1,0.086,4,7.34782608695653,4.79565217391305,5.2608695652174,2.16944468312615,"10/-10"
"0.2",1,0.35,2,3.27272727272727,1.83636363636364,1.5,0.96094535638684,"10/-10"
"0.2",1,0.15,5,7.72222222222222,5.39074074074074,6.04629629629629,2.45439193702254,"10/-10"
"0.2",1,0.075,2,2.75,1.78095238095238,2,0.724273208481482,"10/-10"
"0.2",1,0.152,3,3.8076923076923,2.50961538461538,3.125,1.14319334569487,"10/-10"
"0.2",1,0.316,3,4.02222222222223,2.18444444444445,2.16666666666667,1.04273829650918,"10/-10"
"0.2",1,0.178,2,2.5,1.97,2.1,0.538963339645176,"10/-10"
"0.2",1,0.113,4,6.8,4.49066666666667,4.93333333333333,1.96528689829058,"10/-10"
"0.2",1,0.504,6,6.35877862595419,3.28625954198473,3.27862595419847,1.9242437903099,"5/-1"
"0.2",1,0.969,3,3.16666666666665,1.84166666666666,1.83333333333333,0.83559877252302,"5/-1"
"0.2",1,0.973,3,3.8,2.01428571428572,2,1.00954627108884,"5/-1"
"0.2",1,0.991,2,4,1.83333333333333,1,1.14665374669724,"5/-1"
"0.2",1,0.743,4,3.07766990291262,1.99029126213592,2.17961165048543,0.917371557358506,"5/-1"
"0.2",1,0.622,3,7.9,4.71,5.3,2.81561124210475,"5/-1"
"0.2",1,0.132,4,4.86577181208054,3.31879194630873,3.92953020134228,1.64073485681911,"5/-1"
"0.2",1,0.191,4,7.34782608695653,4.79565217391305,5.2608695652174,2.16944468312615,"5/-1"
"0.2",1,0.828,2,3.27272727272727,1.83636363636364,1.5,0.96094535638684,"5/-1"
"0.2",1,0.393,5,7.72222222222222,5.39074074074074,6.04629629629629,2.45439193702254,"5/-1"
"0.2",1,0.878,2,2.75,1.78095238095238,2,0.724273208481482,"5/-1"
"0.2",1,0.451,3,3.8076923076923,2.50961538461538,3.125,1.14319334569487,"5/-1"
"0.2",1,0.943,3,4.02222222222223,2.18444444444445,2.16666666666667,1.04273829650918,"5/-1"
"0.2",1,0.925,2,2.5,1.97,2.1,0.538963339645176,"5/-1"
"0.2",1,0.258,4,6.8,4.49066666666667,4.93333333333333,1.96528689829058,"5/-1"
"0.2",1,0.698,6,6.35877862595419,3.28625954198473,3.27862595419847,1.9242437903099,"5/-5"
"0.2",1,0.693,3,3.16666666666665,1.84166666666666,1.83333333333333,0.83559877252302,"5/-5"
"0.2",1,0.867,3,3.8,2.01428571428572,2,1.00954627108884,"5/-5"
"0.2",1,0.957,2,4,1.83333333333333,1,1.14665374669724,"5/-5"
"0.2",1,0.508,4,3.07766990291262,1.99029126213592,2.17961165048543,0.917371557358506,"5/-5"
"0.2",1,0.739,3,7.9,4.71,5.3,2.81561124210475,"5/-5"
"0.2",1,0.253,4,4.86577181208054,3.31879194630873,3.92953020134228,1.64073485681911,"5/-5"
"0.2",1,0.407,4,7.34782608695653,4.79565217391305,5.2608695652174,2.16944468312615,"5/-5"
"0.2",1,0.718,2,3.27272727272727,1.83636363636364,1.5,0.96094535638684,"5/-5"
"0.2",1,0.512,5,7.72222222222222,5.39074074074074,6.04629629629629,2.45439193702254,"5/-5"
"0.2",1,0.407,2,2.75,1.78095238095238,2,0.724273208481482,"5/-5"
"0.2",1,0.512,3,3.8076923076923,2.50961538461538,3.125,1.14319334569487,"5/-5"
"0.2",1,0.689,3,4.02222222222223,2.18444444444445,2.16666666666667,1.04273829650918,"5/-5"
"0.2",1,0.527,2,2.5,1.97,2.1,0.538963339645176,"5/-5"
"0.2",1,0.531,4,6.8,4.49066666666667,4.93333333333333,1.96528689829058,"5/-5"
"0.2",1,0.243,6,6.35877862595419,3.28625954198473,3.27862595419847,1.9242437903099,"5/-10"
"0.2",1,0.429,3,3.16666666666665,1.84166666666666,1.83333333333333,0.83559877252302,"5/-10"
"0.2",1,0.609,3,3.8,2.01428571428572,2,1.00954627108884,"5/-10"
"0.2",1,0.943,2,4,1.83333333333333,1,1.14665374669724,"5/-10"
"0.2",1,0.178,4,3.07766990291262,1.99029126213592,2.17961165048543,0.917371557358506,"5/-10"
"0.2",1,0.35,3,7.9,4.71,5.3,2.81561124210475,"5/-10"
"0.2",1,0.038,4,4.86577181208054,3.31879194630873,3.92953020134228,1.64073485681911,"5/-10"
"0.2",1,0.09,4,7.34782608695653,4.79565217391305,5.2608695652174,2.16944468312615,"5/-10"
"0.2",1,0.432,2,3.27272727272727,1.83636363636364,1.5,0.96094535638684,"5/-10"
"0.2",1,0.136,5,7.72222222222222,5.39074074074074,6.04629629629629,2.45439193702254,"5/-10"
"0.2",1,0.142,2,2.75,1.78095238095238,2,0.724273208481482,"5/-10"
"0.2",1,0.142,3,3.8076923076923,2.50961538461538,3.125,1.14319334569487,"5/-10"
"0.2",1,0.449,3,4.02222222222223,2.18444444444445,2.16666666666667,1.04273829650918,"5/-10"
"0.2",1,0.282,2,2.5,1.97,2.1,0.538963339645176,"5/-10"
"0.2",1,0.119,4,6.8,4.49066666666667,4.93333333333333,1.96528689829058,"5/-10"
"0.2",1,1,6,6.35877862595419,3.28625954198473,3.27862595419847,1.9242437903099,"1/-1"
"0.2",1,1,3,3.16666666666665,1.84166666666666,1.83333333333333,0.83559877252302,"1/-1"
"0.2",1,1,3,3.8,2.01428571428572,2,1.00954627108884,"1/-1"
"0.2",1,1,2,4,1.83333333333333,1,1.14665374669724,"1/-1"
"0.2",1,1,4,3.07766990291262,1.99029126213592,2.17961165048543,0.917371557358506,"1/-1"
"0.2",1,1,3,7.9,4.71,5.3,2.81561124210475,"1/-1"
"0.2",1,1,4,4.86577181208054,3.31879194630873,3.92953020134228,1.64073485681911,"1/-1"
"0.2",1,1,4,7.34782608695653,4.79565217391305,5.2608695652174,2.16944468312615,"1/-1"
"0.2",1,1,2,3.27272727272727,1.83636363636364,1.5,0.96094535638684,"1/-1"
"0.2",1,1,5,7.72222222222222,5.39074074074074,6.04629629629629,2.45439193702254,"1/-1"
"0.2",1,1,2,2.75,1.78095238095238,2,0.724273208481482,"1/-1"
"0.2",1,1,3,3.8076923076923,2.50961538461538,3.125,1.14319334569487,"1/-1"
"0.2",1,1,3,4.02222222222223,2.18444444444445,2.16666666666667,1.04273829650918,"1/-1"
"0.2",1,1,2,2.5,1.97,2.1,0.538963339645176,"1/-1"
"0.2",1,1,4,6.8,4.49066666666667,4.93333333333333,1.96528689829058,"1/-1"
"0.2",1,0.432,6,6.35877862595419,3.28625954198473,3.27862595419847,1.9242437903099,"1/-5"
"0.2",1,0.895,3,3.16666666666665,1.84166666666666,1.83333333333333,0.83559877252302,"1/-5"
"0.2",1,0.926,3,3.8,2.01428571428572,2,1.00954627108884,"1/-5"
"0.2",1,0.997,2,4,1.83333333333333,1,1.14665374669724,"1/-5"
"0.2",1,0.468,4,3.07766990291262,1.99029126213592,2.17961165048543,0.917371557358506,"1/-5"
"0.2",1,0.469,3,7.9,4.71,5.3,2.81561124210475,"1/-5"
"0.2",1,0.241,4,4.86577181208054,3.31879194630873,3.92953020134228,1.64073485681911,"1/-5"
"0.2",1,0.232,4,7.34782608695653,4.79565217391305,5.2608695652174,2.16944468312615,"1/-5"
"0.2",1,0.784,2,3.27272727272727,1.83636363636364,1.5,0.96094535638684,"1/-5"
"0.2",1,0.252,5,7.72222222222222,5.39074074074074,6.04629629629629,2.45439193702254,"1/-5"
"0.2",1,0.516,2,2.75,1.78095238095238,2,0.724273208481482,"1/-5"
"0.2",1,0.411,3,3.8076923076923,2.50961538461538,3.125,1.14319334569487,"1/-5"
"0.2",1,0.92,3,4.02222222222223,2.18444444444445,2.16666666666667,1.04273829650918,"1/-5"
"0.2",1,0.806,2,2.5,1.97,2.1,0.538963339645176,"1/-5"
"0.2",1,0.36,4,6.8,4.49066666666667,4.93333333333333,1.96528689829058,"1/-5"
"0.2",1,0.067,6,6.35877862595419,3.28625954198473,3.27862595419847,1.9242437903099,"1/-10"
"0.2",1,0.574,3,3.16666666666665,1.84166666666666,1.83333333333333,0.83559877252302,"1/-10"
"0.2",1,0.593,3,3.8,2.01428571428572,2,1.00954627108884,"1/-10"
"0.2",1,0.978,2,4,1.83333333333333,1,1.14665374669724,"1/-10"
"0.2",1,0.081,4,3.07766990291262,1.99029126213592,2.17961165048543,0.917371557358506,"1/-10"
"0.2",1,0.114,3,7.9,4.71,5.3,2.81561124210475,"1/-10"
"0.2",1,0.002,4,4.86577181208054,3.31879194630873,3.92953020134228,1.64073485681911,"1/-10"
"0.2",1,0.006,4,7.34782608695653,4.79565217391305,5.2608695652174,2.16944468312615,"1/-10"
"0.2",1,0.327,2,3.27272727272727,1.83636363636364,1.5,0.96094535638684,"1/-10"
"0.2",1,0.025,5,7.72222222222222,5.39074074074074,6.04629629629629,2.45439193702254,"1/-10"
"0.2",1,0.169,2,2.75,1.78095238095238,2,0.724273208481482,"1/-10"
"0.2",1,0.027,3,3.8076923076923,2.50961538461538,3.125,1.14319334569487,"1/-10"
"0.2",1,0.651,3,4.02222222222223,2.18444444444445,2.16666666666667,1.04273829650918,"1/-10"
"0.2",1,0.375,2,2.5,1.97,2.1,0.538963339645176,"1/-10"
"0.2",1,0.011,4,6.8,4.49066666666667,4.93333333333333,1.96528689829058,"1/-10"
"0.2",2,0.148,2,4.4074074074074,2.37037037037037,1.92592592592592,1.50677988171776,"10/-1"
"0.2",2,0.217,4,4.01960784313726,2.57647058823529,2.73529411764706,1.04449270627246,"10/-1"
"0.2",2,0.041,2,3.00141843971632,2.10127659574469,2.16666666666667,0.844641700479311,"10/-1"
"0.2",2,0.05,3,2.59183673469388,1.71473922902494,1.61904761904762,0.758212357178966,"10/-1"
"0.2",2,0.975,2,2,1.4,1,0.516397779494322,"10/-1"
"0.2",2,0.158,3,4.28571428571429,2.58571428571429,2.78571428571429,1.28562609926844,"10/-1"
"0.2",2,0.031,2,5.46885899352268,3.1813153961136,3.94967613353263,1.94522835370798,"10/-1"
"0.2",2,0.244,2,4.10526315789474,2.41052631578948,2.60526315789474,1.33858614421974,"10/-1"
"0.2",2,0.167,3,5.99999999999999,3.3125,3.0625,1.85709039150554,"10/-1"
"0.2",2,0.554,3,4.5,2.28,1.65,1.46935359937627,"10/-1"
"0.2",2,0.059,4,4.18279569892474,2.46774193548387,2.5,1.4060713079958,"10/-1"
"0.2",2,0.198,3,4.08064516129032,2.51774193548387,2.94354838709677,1.18821948039396,"10/-1"
"0.2",2,0.13,3,3.38461538461538,2.09423076923077,2,1.05784575421501,"10/-1"
"0.2",2,0.064,4,4.44444444444444,2.8074074074074,3.06481481481481,1.1626326494816,"10/-1"
"0.2",2,0.356,3,2.47921882824236,1.09826406276081,1,1.10387550705809,"10/-1"
"0.2",2,0.401,2,4.4074074074074,2.37037037037037,1.92592592592592,1.50677988171776,"10/-5"
"0.2",2,0.442,4,4.01960784313726,2.57647058823529,2.73529411764706,1.04449270627246,"10/-5"
"0.2",2,0.117,2,3.00141843971632,2.10127659574469,2.16666666666667,0.844641700479311,"10/-5"
"0.2",2,0.133,3,2.59183673469388,1.71473922902494,1.61904761904762,0.758212357178966,"10/-5"
"0.2",2,0.936,2,2,1.4,1,0.516397779494322,"10/-5"
"0.2",2,0.285,3,4.28571428571429,2.58571428571429,2.78571428571429,1.28562609926844,"10/-5"
"0.2",2,0.138,2,5.46885899352268,3.1813153961136,3.94967613353263,1.94522835370798,"10/-5"
"0.2",2,0.14,2,4.10526315789474,2.41052631578948,2.60526315789474,1.33858614421974,"10/-5"
"0.2",2,0.311,3,5.99999999999999,3.3125,3.0625,1.85709039150554,"10/-5"
"0.2",2,0.747,3,4.5,2.28,1.65,1.46935359937627,"10/-5"
"0.2",2,0.309,4,4.18279569892474,2.46774193548387,2.5,1.4060713079958,"10/-5"
"0.2",2,0.444,3,4.08064516129032,2.51774193548387,2.94354838709677,1.18821948039396,"10/-5"
"0.2",2,0.253,3,3.38461538461538,2.09423076923077,2,1.05784575421501,"10/-5"
"0.2",2,0.292,4,4.44444444444444,2.8074074074074,3.06481481481481,1.1626326494816,"10/-5"
"0.2",2,0.405,3,2.47921882824236,1.09826406276081,1,1.10387550705809,"10/-5"
"0.2",2,0.379,2,4.4074074074074,2.37037037037037,1.92592592592592,1.50677988171776,"10/-10"
"0.2",2,0.349,4,4.01960784313726,2.57647058823529,2.73529411764706,1.04449270627246,"10/-10"
"0.2",2,0.058,2,3.00141843971632,2.10127659574469,2.16666666666667,0.844641700479311,"10/-10"
"0.2",2,0.082,3,2.59183673469388,1.71473922902494,1.61904761904762,0.758212357178966,"10/-10"
"0.2",2,0.884,2,2,1.4,1,0.516397779494322,"10/-10"
"0.2",2,0.24,3,4.28571428571429,2.58571428571429,2.78571428571429,1.28562609926844,"10/-10"
"0.2",2,0.096,2,5.46885899352268,3.1813153961136,3.94967613353263,1.94522835370798,"10/-10"
"0.2",2,0.075,2,4.10526315789474,2.41052631578948,2.60526315789474,1.33858614421974,"10/-10"
"0.2",2,0.196,3,5.99999999999999,3.3125,3.0625,1.85709039150554,"10/-10"
"0.2",2,0.735,3,4.5,2.28,1.65,1.46935359937627,"10/-10"
"0.2",2,0.335,4,4.18279569892474,2.46774193548387,2.5,1.4060713079958,"10/-10"
